CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,,Growth rate
Company_570,Energy,Latin America,2022,557.7,17.6,1135.1,46,30.5,73.3,34.3,550154.8,165046.4,5501547.7,,-7.7
Company_570,Energy,Latin America,2023,549.2,12.2,869.2,45.8,31.5,74.5,31.5,538044.6,161413.4,5380446,,-1.5
Company_570,Energy,Latin America,2024,557.5,7.9,816.3,45,32.9,73,29,540456.3,162136.9,5404563.1,,1.5
Company_570,Energy,Latin America,2025,554.7,1.3,83.6,46.4,34.7,72,32.7,531044,159313.2,5310440.3,,-0.5
Company_571,Retail,Middle East,2015,3910.1,0.4,327.1,37,90.5,11.6,8.9,221622.5,110811.2,443245,,4.33
Company_571,Retail,Middle East,2016,3787.7,-2.6,18929.8,37.5,90.5,11.9,10.1,214495.3,107247.6,428990.6,,-3.1
Company_571,Retail,Middle East,2017,3597.3,-1.5,2733.4,38.5,89.9,14.9,10.9,205407.7,102703.9,410815.4,,-5
Company_571,Retail,Middle East,2018,3650.2,-3.2,6883.1,38.3,88.8,14.7,11.4,211038.6,105519.3,422077.3,,1.5
Company_571,Retail,Middle East,2019,3499.8,-2.3,11103,39.7,91.2,13.5,14.3,196444.9,98222.4,392889.8,,-4.1
Company_571,Retail,Middle East,2020,3425.2,-2.2,15594.8,40.4,93.5,13.9,13.8,186831.4,93415.7,373662.8,,-2.1
Company_571,Retail,Middle East,2021,2693,-2,5161.8,42.3,95.3,17.8,13.7,143475.1,71737.6,286950.3,,-21.4
Company_571,Retail,Middle East,2022,2880.6,-1,2001.7,43.4,93.6,22.4,14.1,156862.4,78431.2,313724.8,,7
Company_571,Retail,Middle East,2023,2980.6,-1.1,11132.1,43.4,95.4,21.3,13.4,158624.1,79312.1,317248.2,,3.5
Company_571,Retail,Middle East,2024,3022.7,-0.6,8967.4,43.8,92.5,22.5,16.4,167032.8,83516.4,334065.5,,1.4
Company_571,Retail,Middle East,2025,3435.3,-0.9,10542.9,47.3,96,27,19.1,181444.1,90722,362888.1,,13.6
Company_572,Retail,Latin America,2015,1937.4,9,2128.7,35.3,48.8,41.7,15.4,166297.6,83148.8,332595.3,,4.33
Company_572,Retail,Latin America,2016,1903.9,7,2766.9,39.2,51.1,45.9,20.6,160383.5,80191.7,320767,,-1.7
Company_572,Retail,Latin America,2017,1913.5,7,2234.4,40.5,52.5,46.4,22.7,159364.2,79682.1,318728.3,,0.5
Company_572,Retail,Latin America,2018,1902.6,6.5,1824.2,40.6,53.6,45.4,22.7,156927.8,78463.9,313855.7,,-0.6
Company_572,Retail,Latin America,2019,2110.1,5.7,1248.1,40.5,52.3,47.4,21.8,175923.1,87961.5,351846.2,,10.9
Company_572,Retail,Latin America,2020,2359.6,6.7,2572.2,42,54.6,50.9,20.5,192966,96483,385932.1,,11.8
Company_572,Retail,Latin America,2021,2076.5,7.5,3751.5,43.3,55.7,52.6,21.6,168210.4,84105.2,336420.8,,-12
Company_572,Retail,Latin America,2022,2031.9,9.9,4186.4,45.2,60.2,52.1,23.2,158206.2,79103.1,316412.4,,-2.1
Company_572,Retail,Latin America,2023,2152.8,8.8,4532.9,45,62.2,51.5,21.3,164610.3,82305.2,329220.7,,5.9
Company_572,Retail,Latin America,2024,2504.4,7.9,4062.6,43.8,60.4,51.5,19.6,194678.7,97339.3,389357.3,,16.3
Company_572,Retail,Latin America,2025,2697.3,9.6,4659.3,42.8,59.6,49.7,19.1,211052.9,105526.5,422105.8,,7.7
Company_573,Energy,North America,2015,7007,25.7,14931.4,44.2,18,40.5,74.1,7526278.9,2257883.7,75262789.2,,4.33
Company_573,Energy,North America,2016,5765.8,26.1,24596.4,42.8,18.8,37.5,72.2,6158593.8,1847578.1,61585937.8,,-17.7
Company_573,Energy,North America,2017,5297.1,29.2,23978.7,42.4,20.5,37.6,69.1,5595106.9,1678532.1,55951068.6,,-8.1
Company_573,Energy,North America,2018,4612.7,25.4,11297.5,42.2,20.3,37.5,68.8,4878281.4,1463484.4,48782813.9,,-12.9
Company_573,Energy,North America,2019,4649.2,16.9,9347.8,43.4,24.7,38.2,67.1,4773720.4,1432116.1,47737204.1,,0.8
Company_573,Energy,North America,2020,4431.4,27.3,14784,46,28.2,40.9,68.9,4443762.6,1333128.8,44437626.3,,-4.7
Company_573,Energy,North America,2021,3598.9,25.7,9121.1,45.6,26.8,40.3,69.8,3644583.4,1093375,36445834.2,,-18.8
Company_573,Energy,North America,2022,3303.6,24.3,7423.4,46.8,27.8,39.8,72.8,3321930.3,996579.1,33219303.2,,-8.2
Company_573,Energy,North America,2023,2666.2,16.6,8729.7,47.8,28.3,42.4,72.6,2671262.3,801378.7,26712623.1,,-19.3
Company_573,Energy,North America,2024,2486.3,22.6,7423.3,47.6,30.3,41.1,71.3,2456450.7,736935.2,24564506.9,,-6.7
Company_573,Energy,North America,2025,2385.7,14.8,6382.7,46.1,26.2,41.6,70.5,2426075.9,727822.8,24260759.2,,-4
Company_574,Transportation,Latin America,2015,1530.5,10.1,2726.4,26.4,18.3,46.5,14.4,984587.4,164097.9,3281958.1,,4.33
Company_574,Transportation,Latin America,2016,1650.6,8.3,1920.6,27.5,19.1,46.1,17.5,1056339,176056.5,3521129.8,,7.8
Company_574,Transportation,Latin America,2017,1633,7.6,1074.5,27.7,17,46.3,20,1059439.3,176573.2,3531464.4,,-1.1
Company_574,Transportation,Latin America,2018,1735.2,9.7,2000.8,30.3,17.4,50.4,23,1122319,187053.2,3741063.2,,6.3
Company_574,Transportation,Latin America,2019,1598,11.5,2501,31.8,20.5,52.5,22.3,1012728.4,168788.1,3375761.2,,-7.9
Company_574,Transportation,Latin America,2020,1800.7,7.6,1282.9,32.4,25.4,48.9,23,1104375.5,184062.6,3681251.6,,12.7
Company_574,Transportation,Latin America,2021,1867.2,1.4,358,32.7,23.1,49.7,25.4,1163571.5,193928.6,3878571.7,,3.7
Company_574,Transportation,Latin America,2022,1528.3,4,892.5,34,24,53.1,25,946456.8,157742.8,3154856.2,,-18.1
Company_574,Transportation,Latin America,2023,1756.1,3.2,934.9,34.5,22.5,54.4,26.6,1098594.5,183099.1,3661981.5,,14.9
Company_574,Transportation,Latin America,2024,1980.4,-1.5,4202.5,36.5,22.4,58.4,28.7,1239713.1,206618.8,4132377,,12.8
Company_574,Transportation,Latin America,2025,1971.9,-3.9,8002.5,35.5,20.1,58.3,28,1252932,208822,4176440,,-0.4
Company_575,Energy,Africa,2015,2250.5,15,6069.3,39.8,55.3,33.3,30.7,1828647.5,548594.3,18286475.3,,4.33
Company_575,Energy,Africa,2016,1900.1,7.4,2643.2,40.7,52.4,36.3,33.3,1582705.2,474811.6,15827051.7,,-15.6
Company_575,Energy,Africa,2017,1779.1,2.7,420,42.3,50.8,39.2,37,1501899.1,450569.7,15018990.8,,-6.4
Company_575,Energy,Africa,2018,1777.8,-1.1,1382,43.2,52,39,38.7,1485989.8,445796.9,14859897.5,,-0.1
Company_575,Energy,Africa,2019,1555.6,-4.1,5670,42.5,51.3,35,41.3,1307893.9,392368.2,13078938.7,,-12.5
Company_575,Energy,Africa,2020,1702,-0.4,4220.2,42.9,53.9,34.4,40.5,1399766.8,419930.1,13997668.3,,9.4
Company_575,Energy,Africa,2021,1516.9,4.1,816.8,43.6,54.3,34.5,42,1243334.5,373000.4,12433345.4,,-10.9
Company_575,Energy,Africa,2022,1274.6,-4.3,1937.3,45,57.8,34.9,42.4,1013852.4,304155.7,10138523.9,,-16
Company_575,Energy,Africa,2023,1256.1,3,651,46.5,61.1,34.9,43.5,970349.9,291105,9703498.8,,-1.5
Company_575,Energy,Africa,2024,1188.3,11.3,1467.9,48.1,61.7,38.9,43.8,912378.1,273713.4,9123781.1,,-5.4
Company_575,Energy,Africa,2025,881.1,5.7,896.1,48.1,62.6,36.9,45,671446.8,201434.1,6714468.5,,-25.9
Company_576,Finance,Asia,2015,4021.1,13.2,7951.5,58.5,89.6,35.8,50.1,46052,23026,115130.1,,4.33
Company_576,Finance,Asia,2016,3680,15.6,4834.1,59.6,91.9,36.6,50.2,40959.9,20480,102399.8,,-8.5
Company_576,Finance,Asia,2017,4128.3,14.2,10432.2,60.3,94.4,38.3,48.3,44542.5,22271.2,111356.2,,12.2
Company_576,Finance,Asia,2018,4092.1,15.3,7280.9,61.6,95.3,41.7,47.9,43614.8,21807.4,109037.1,,-0.9
Company_576,Finance,Asia,2019,4069.2,14.9,6864,62.1,97.4,39,49.9,42161.6,21080.8,105404,,-0.6
Company_576,Finance,Asia,2020,3642.3,14.6,10247.5,63.4,100,39.9,50.3,36423.4,18211.7,91058.5,,-10.5
Company_576,Finance,Asia,2021,3579,12.4,5847.2,63.6,100,41.2,49.6,35790.4,17895.2,89476,,-1.7
Company_576,Finance,Asia,2022,3404.6,11.4,5545.2,64.2,99.6,40,53.1,34247.5,17123.7,85618.7,,-4.9
Company_576,Finance,Asia,2023,3704.3,10.8,5741.9,66,100,45.6,52.4,37043.2,18521.6,92608,,8.8
Company_576,Finance,Asia,2024,3797.2,7.8,5412.2,63.8,97.5,47,47.1,39314.1,19657.1,98285.3,,2.5
Company_576,Finance,Asia,2025,3575.9,10.7,5141.6,63.7,97.3,47.4,46.4,37125.9,18562.9,92814.7,,-5.8
Company_577,Manufacturing,Oceania,2015,353.7,2.1,132,74.1,50.7,93.8,77.8,89685.7,119581,1494762.1,,4.33
Company_577,Manufacturing,Oceania,2016,391.4,0.9,56.6,74.4,47.9,98.7,76.5,101493.3,135324.4,1691554.5,,10.7
Company_577,Manufacturing,Oceania,2017,415.6,-0.9,711.7,75.6,48.8,99.9,78,107018.8,142691.8,1783647.1,,6.2
Company_577,Manufacturing,Oceania,2018,431.1,2.3,125.4,76.3,52.5,100,76.3,107669.8,143559.7,1794496.1,,3.7
Company_577,Manufacturing,Oceania,2019,439.4,1.7,64.9,75.6,53,100,73.7,109263.2,145684.3,1821053.9,,1.9
Company_577,Manufacturing,Oceania,2020,429.1,1.3,109.3,76.1,55.5,97.4,75.3,104462.9,139283.8,1741047.9,,-2.3
Company_577,Manufacturing,Oceania,2021,407.9,2.2,144.9,75.2,54.8,94.9,76,99903.3,133204.3,1665054.4,,-5
Company_577,Manufacturing,Oceania,2022,449.7,2.4,104.9,76.5,54.5,96.1,79,110429.2,147238.9,1840486.4,,10.3
Company_577,Manufacturing,Oceania,2023,437.2,7.1,664.6,76.1,56.8,92.3,79.4,105289.1,140385.5,1754818.9,,-2.8
Company_577,Manufacturing,Oceania,2024,471.4,2.9,199.1,77.7,57.8,93.2,82.1,112518.9,150025.2,1875314.9,,7.8
Company_577,Manufacturing,Oceania,2025,449.2,0.9,75.8,78.3,59.5,93.9,81.3,105608.5,140811.3,1760141.2,,-4.7
Company_578,Transportation,Middle East,2015,888.2,8.8,634.5,60.8,64.4,47.7,70.1,399131.9,66522,1330439.5,,4.33
Company_578,Transportation,Middle East,2016,1034.8,7.4,1128.8,62.3,63.9,48.4,74.5,467559.8,77926.6,1558532.5,,16.5
Company_578,Transportation,Middle East,2017,1183.3,8.7,1493,61.4,64.6,49.4,70.2,531131.1,88521.9,1770437.2,,14.3
Company_578,Transportation,Middle East,2018,1392.1,9.7,1514,63.1,65.3,52,71.9,620289.6,103381.6,2067631.9,,17.7
Company_578,Transportation,Middle East,2019,1551.5,9.9,2449.9,63.4,63.7,55,71.4,701977.7,116996.3,2339925.7,,11.4
Company_578,Transportation,Middle East,2020,1643.9,8.4,2611.5,65.6,64.1,58.5,74.2,740855.1,123475.8,2469516.9,,6
Company_578,Transportation,Middle East,2021,1787.5,10.1,1715.2,66.8,65.6,59.1,75.7,794474.6,132412.4,2648248.7,,8.7
Company_578,Transportation,Middle East,2022,1728.1,5,1695.6,67.6,69,58.1,75.7,743517.8,123919.6,2478392.5,,-3.3
Company_578,Transportation,Middle East,2023,1670.7,2.8,881.1,67.6,70.6,55.2,77,707814,117969,2359380.2,,-3.3
Company_578,Transportation,Middle East,2024,1936.4,3.5,1342.2,69,71.9,56.7,78.3,809228.1,134871.3,2697426.8,,15.9
Company_578,Transportation,Middle East,2025,1828.3,-0.2,7564.1,70.3,73.6,57.6,79.6,750839.9,125140,2502799.7,,-5.6
Company_579,Retail,Africa,2015,582.2,2.4,139.7,43.2,56.7,29.4,43.6,46751.1,23375.5,93502.2,,4.33
Company_579,Retail,Africa,2016,645.2,1.7,276.6,43.5,58,30.2,42.4,51233.3,25616.6,102466.6,,10.8
Company_579,Retail,Africa,2017,718.7,1.2,119.8,45.7,59.9,32.3,44.8,56085.7,28042.8,112171.3,,11.4
Company_579,Retail,Africa,2018,777.6,0.9,158.1,48,61,36,46.9,60102.4,30051.2,120204.9,,8.2
Company_579,Retail,Africa,2019,832.9,3.7,584.5,50.6,63,37.1,51.9,63244.2,31622.1,126488.4,,7.1
Company_579,Retail,Africa,2020,984.7,3.9,555.9,52.4,62.2,39.4,55.8,75324.3,37662.1,150648.5,,18.2
Company_579,Retail,Africa,2021,1009.7,5,675.2,54.8,64.4,42.3,57.7,75623.4,37811.7,151246.8,,2.5
Company_579,Retail,Africa,2022,989.5,3.5,769.2,57.7,65.4,47.3,60.3,73457.6,36728.8,146915.2,,-2
Company_579,Retail,Africa,2023,1082.6,4.1,828.4,59,67,47.7,62.2,79173.6,39586.8,158347.3,,9.4
Company_579,Retail,Africa,2024,1217,5.1,1404.7,59.6,69.3,46.1,63.5,87038.4,43519.2,174076.8,,12.4
Company_579,Retail,Africa,2025,1491.3,5.1,1620,61.1,69.7,46.1,67.5,106155.3,53077.7,212310.6,,22.5
Company_580,Technology,Latin America,2015,1284.8,9.4,3062.2,66.3,97.3,63.2,38.4,33354.6,20012.7,66709.2,,4.33
Company_580,Technology,Latin America,2016,1258.4,7.2,2734.3,66.4,96.6,63.9,38.5,32938.3,19763,65876.6,,-2.1
Company_580,Technology,Latin America,2017,1349.5,7.1,2641.5,68,100,63.9,40.2,33737.6,20242.6,67475.3,,7.2
Company_580,Technology,Latin America,2018,1539.5,7.7,3033.3,69,98.7,66.4,41.9,39203.2,23521.9,78406.3,,14.1
Company_580,Technology,Latin America,2019,1577.3,6.1,2213.9,70.2,100,67,43.6,39433.7,23660.2,78867.3,,2.5
Company_580,Technology,Latin America,2020,1695.1,1.9,903.9,69.5,100,66.7,41.7,42377.5,25426.5,84755,,7.5
Company_580,Technology,Latin America,2021,2046.9,0.2,57.7,70.8,100,68.1,44.4,51172.1,30703.3,102344.2,,20.8
Company_580,Technology,Latin America,2022,2548.4,2.2,1580.3,72.2,100,69,47.6,63710.1,38226.1,127420.2,,24.5
Company_580,Technology,Latin America,2023,2809.4,0.7,439.7,73,100,70.2,48.8,70236.1,42141.6,140472.1,,10.2
Company_580,Technology,Latin America,2024,3038.4,0.4,250.8,73.5,99.4,69.3,51.7,76646.9,45988.1,153293.8,,8.2
Company_580,Technology,Latin America,2025,3320.8,1.6,1399.5,73.7,97.4,69,54.6,86095.7,51657.4,172191.4,,9.3
Company_581,Energy,Oceania,2015,1842.4,12.3,1859.1,61.4,23.3,88.8,72,1910328.2,573098.5,19103282,,4.33
Company_581,Energy,Oceania,2016,2127.3,11.5,2514.1,58.8,20.5,85.5,70.6,2248255.8,674476.7,22482557.8,,15.5
Company_581,Energy,Oceania,2017,2361.9,-0.8,2161.9,58.8,21,85.2,70.4,2487671.6,746301.5,24876716.2,,11
Company_581,Energy,Oceania,2018,2747.7,-1,4012.6,58,21.7,85.2,67.1,2879064.4,863719.3,28790644.5,,16.3
Company_581,Energy,Oceania,2019,3298.8,2.1,1231.3,58.6,22.4,85.6,67.9,3440875.8,1032262.7,34408757.6,,20.1
Company_581,Energy,Oceania,2020,3743.5,-7.3,6061.5,59.7,24,84.1,71,3863712.7,1159113.8,38637126.8,,13.5
Company_581,Energy,Oceania,2021,4889.4,-3.5,11916,60.6,25.7,84,72,4987892.5,1496367.8,49878925.5,,30.6
Company_581,Energy,Oceania,2022,6264.8,-10.7,26857.8,61.3,29.3,85.4,69.2,6231464.1,1869439.2,62314640.9,,28.1
Company_581,Energy,Oceania,2023,7543.6,-9.8,18139.2,61.4,30.3,83.2,70.6,7454001.7,2236200.5,74540017.5,,20.4
Company_581,Energy,Oceania,2024,9720.3,-3.9,18557.1,62.7,31.5,83.3,73.4,9524109.9,2857233,95241099.4,,28.9
Company_581,Energy,Oceania,2025,11619,1.4,2148.2,63.6,32.9,84.2,73.8,11269336.2,3380800.8,112693361.6,,19.5
Company_582,Healthcare,Oceania,2015,2148.2,21.5,4974.7,74,86.9,54,81.1,127136.7,127136.7,254273.4,,4.33
Company_582,Healthcare,Oceania,2016,2236.1,15.2,5063.4,74.6,86.9,56.8,80.2,132327.8,132327.8,264655.5,,4.1
Company_582,Healthcare,Oceania,2017,2191,12,5207.3,76.2,83.7,58.8,85.9,134512.3,134512.3,269024.7,,-2
Company_582,Healthcare,Oceania,2018,2304.9,13.2,6949.2,76,83.7,60.4,83.9,141571.5,141571.5,283142.9,,5.2
Company_582,Healthcare,Oceania,2019,2569,13.1,4405.8,78.6,86.1,63.7,86.2,153488.1,153488.1,306976.2,,11.5
Company_582,Healthcare,Oceania,2020,2540.5,14.6,7785.9,79,88.9,65.1,83,146784.3,146784.3,293568.6,,-1.1
Company_582,Healthcare,Oceania,2021,2706.2,16.7,11179.9,80.3,89.8,66.7,84.5,154660.6,154660.6,309321.3,,6.5
Company_582,Healthcare,Oceania,2022,3200.2,18.2,13750.7,80.5,91,67,83.6,180137.2,180137.2,360274.3,,18.3
Company_582,Healthcare,Oceania,2023,3387.4,18.7,10008.1,81.1,88.1,68.5,86.7,197643.6,197643.6,395287.3,,5.8
Company_582,Healthcare,Oceania,2024,3960.4,19.6,11659.9,80.9,90.5,68.4,83.7,224274.2,224274.2,448548.3,,16.9
Company_582,Healthcare,Oceania,2025,4532.4,19.1,13841.9,81.3,93.9,65,84.9,246022.5,246022.5,492045.1,,14.4
Company_583,Healthcare,Africa,2015,2930.6,13.2,6657.9,20.7,27.8,17.9,16.4,294672.3,294672.3,589344.6,,4.33
Company_583,Healthcare,Africa,2016,3402.9,17.3,11580.9,22.4,26.4,19.9,21,345388.7,345388.7,690777.4,,16.1
Company_583,Healthcare,Africa,2017,4058,18.2,17552.6,20.5,22.3,21.5,17.8,423613.8,423613.8,847227.6,,19.3
Company_583,Healthcare,Africa,2018,3701.9,18.8,11604.5,22.4,24.9,24.4,18,379710.9,379710.9,759421.8,,-8.8
Company_583,Healthcare,Africa,2019,4291,18.8,17899,22.7,23.5,24.2,20.5,444373.4,444373.4,888746.7,,15.9
Company_583,Healthcare,Africa,2020,4825.7,19.6,19883.2,25,28,24.8,22,484371,484371,968742,,12.5
Company_583,Healthcare,Africa,2021,4891.8,26.4,23897.2,25,26.7,26.4,22,495754.7,495754.7,991509.4,,1.4
Company_583,Healthcare,Africa,2022,5436.6,21.3,14775.2,25.2,28.3,26,21.2,544663,544663,1089325.9,,11.1
Company_583,Healthcare,Africa,2023,6845.7,20.9,22823.3,26.2,30,29.4,19.3,677851.3,677851.3,1355702.6,,25.9
Company_583,Healthcare,Africa,2024,7740.6,18.2,28637.9,28.5,35.2,31.6,18.7,738022.9,738022.9,1476045.7,,13.1
Company_583,Healthcare,Africa,2025,9455.1,17,16535.3,28.4,33.5,31.1,20.5,912577.5,912577.5,1825155.1,,22.1
Company_584,Healthcare,Latin America,2015,1874.7,11.4,2761.8,57.4,77.4,33.4,61.5,123357,123357,246713.9,,4.33
Company_584,Healthcare,Latin America,2016,2225,12.6,5343.2,57.7,77.1,35.3,60.6,146870.7,146870.7,293741.4,,18.7
Company_584,Healthcare,Latin America,2017,2388.7,10.4,5090.6,59.2,79.4,36.4,61.8,153923.2,153923.2,307846.4,,7.4
Company_584,Healthcare,Latin America,2018,2509.5,13.9,7502.3,57.6,75.3,36,61.5,168842.2,168842.2,337684.4,,5.1
Company_584,Healthcare,Latin America,2019,2894.2,8.3,4200,58.5,76.9,35.6,62.9,191603.8,191603.8,383207.7,,15.3
Company_584,Healthcare,Latin America,2020,3099.2,12.2,9098,59.3,76.7,36.2,65.1,205464.3,205464.3,410928.6,,7.1
Company_584,Healthcare,Latin America,2021,3368.6,11.8,8718.3,60.9,77.6,39.2,66,221187,221187,442373.9,,8.7
Company_584,Healthcare,Latin America,2022,4038,11.3,8944.5,63,79.5,40.2,69.3,259979,259979,519957.9,,19.9
Company_584,Healthcare,Latin America,2023,4293.3,10.1,6797.4,64.9,83.9,40.2,70.4,262977.9,262977.9,525955.8,,6.3
Company_584,Healthcare,Latin America,2024,4897.8,9.1,6945.9,65.3,80.6,42.9,72.4,311477.4,311477.4,622954.7,,14.1
Company_584,Healthcare,Latin America,2025,5001.4,9.3,8950.4,66.5,80.6,42.6,76.2,318104.2,318104.2,636208.4,,2.1
Company_585,Energy,Asia,2015,5305.9,11.2,6215.6,21.3,21,25.2,17.7,5588450.8,1676535.2,55884508,,4.33
Company_585,Energy,Asia,2016,6014.4,6.2,4416.1,20.1,22.7,24.2,13.5,6261569.7,1878470.9,62615697,,13.4
Company_585,Energy,Asia,2017,6080.6,12.3,6156.5,21.9,23.3,26.8,15.7,6304764.9,1891429.5,63047648.6,,1.1
Company_585,Energy,Asia,2018,6293.6,14.1,10886.4,22.8,25.5,28.8,14.2,6429628,1928888.4,64296280.3,,3.5
Company_585,Energy,Asia,2019,6754.1,11.2,12896.5,23.9,29.6,30.5,11.7,6704260.1,2011278,67042600.5,,7.3
Company_585,Energy,Asia,2020,7591.3,18.9,15455.7,24.6,30.4,30.8,12.4,7492306.8,2247692,74923068.3,,12.4
Company_585,Energy,Asia,2021,7947.2,16.2,19959.4,27.8,35.2,33.7,14.6,7580358.1,2274107.4,75803581.1,,4.7
Company_585,Energy,Asia,2022,7889,24.1,28212.1,30.7,38.9,36.6,16.7,7316140.2,2194842.1,73161402.3,,-0.7
Company_585,Energy,Asia,2023,9464.1,26.4,48247.7,31.3,37.5,37.9,18.6,8869417.5,2660825.2,88694174.8,,20
Company_585,Energy,Asia,2024,11302.4,25.7,57107.2,32.5,39.1,39.4,19.2,10472882.7,3141864.8,104728826.7,,19.4
Company_585,Energy,Asia,2025,12717,27.4,41446.7,32.1,41.2,37.4,17.7,11594028.5,3478208.5,115940284.6,,12.5
Company_586,Transportation,Africa,2015,793.6,4.2,361.8,36.3,55.2,29.3,24.5,387422.6,64570.4,1291408.6,,4.33
Company_586,Transportation,Africa,2016,682.8,6.1,355.5,36.7,54,29.3,26.9,336791.7,56131.9,1122638.9,,-14
Company_586,Transportation,Africa,2017,726.9,2.8,301.7,38.2,56,30.3,28.4,352545,58757.5,1175149.9,,6.5
Company_586,Transportation,Africa,2018,749,-4.7,1064.2,39.3,54.7,30,33.2,367099.8,61183.3,1223665.9,,3
Company_586,Transportation,Africa,2019,772.5,-7.7,966.8,39.7,57,29.2,32.7,371293.2,61882.2,1237643.9,,3.1
Company_586,Transportation,Africa,2020,792.6,-10.1,2590.9,40.6,58.1,30.3,33.5,377165.5,62860.9,1257218.3,,2.6
Company_586,Transportation,Africa,2021,770.6,-12.7,2510.9,40.4,58.5,30.9,31.8,365524.6,60920.8,1218415.3,,-2.8
Company_586,Transportation,Africa,2022,793.7,-10.4,2102.3,40.5,60.1,29.8,31.6,371187.4,61864.6,1237291.3,,3
Company_586,Transportation,Africa,2023,796.3,-10.9,3408.9,40.9,61.5,28.3,32.8,367658.7,61276.4,1225528.9,,0.3
Company_586,Transportation,Africa,2024,878.7,-13.4,3322.5,44.7,65.1,30.7,38.2,392468.5,65411.4,1308228.3,,10.3
Company_586,Transportation,Africa,2025,988.1,-16,1251,46.3,67.6,31.9,39.3,431036.1,71839.3,1436787,,12.5
Company_587,Healthcare,North America,2015,1939.4,11.5,3829.3,59.1,71.7,23.4,82.2,135400.8,135400.8,270801.7,,4.33
Company_587,Healthcare,North America,2016,2273.4,12.8,3672.7,60.9,72.5,26.2,83.9,157414.3,157414.3,314828.6,,17.2
Company_587,Healthcare,North America,2017,2700,15.2,6232.7,61,73.4,27.5,82,185293.2,185293.2,370586.4,,18.8
Company_587,Healthcare,North America,2018,2558.7,18.3,7697.3,62.2,74.1,28.7,83.9,174295.8,174295.8,348591.6,,-5.2
Company_587,Healthcare,North America,2019,2835,18.6,8549.6,62.8,75,29.4,84.1,191420.2,191420.2,382840.4,,10.8
Company_587,Healthcare,North America,2020,2845.2,20,14039.4,63.6,76.8,27.6,86.3,188443.8,188443.8,376887.6,,0.4
Company_587,Healthcare,North America,2021,3239.5,23.7,10764.3,63.1,80.4,24.9,84,206366.6,206366.6,412733.1,,13.9
Company_587,Healthcare,North America,2022,3451.2,20,15946.6,63.9,80.6,23.5,87.5,219334,219334,438668.1,,6.5
Company_587,Healthcare,North America,2023,3776.3,21.4,15043,63.4,79.5,24,86.5,242933.5,242933.5,485867,,9.4
Company_587,Healthcare,North America,2024,4132.8,22.6,13580.9,63.5,79.4,25,86,266162.6,266162.6,532325.2,,9.4
Company_587,Healthcare,North America,2025,4663.1,25.9,28688.9,64.5,80.8,27.9,84.8,295904.3,295904.3,591808.6,,12.8
Company_588,Energy,Africa,2015,13143.4,16.2,38167.2,39.7,39.1,37.1,42.9,12175888.9,3652766.7,121758889.2,,4.33
Company_588,Energy,Africa,2016,13452.2,6.8,11083.8,39.8,37,38.8,43.8,12662470.8,3798741.2,126624708.1,,2.3
Company_588,Energy,Africa,2017,14878.6,7.6,11585.8,40.6,38.7,39.2,43.8,13819316.2,4145794.9,138193162.2,,10.6
Company_588,Energy,Africa,2018,15830.4,13.4,19365.6,40.5,38.2,40.9,42.5,14765879.2,4429763.8,147658792.2,,6.4
Company_588,Energy,Africa,2019,15898.5,13,20593.7,43.6,42.2,43.4,45.3,14377161.7,4313148.5,143771617.2,,0.4
Company_588,Energy,Africa,2020,12988,13.6,30963,43,44,45,39.9,11580894,3474268.2,115808940.1,,-18.3
Company_588,Energy,Africa,2021,11795.2,15.8,18044.2,44.3,46.1,46.4,40.5,10350157.2,3105047.2,103501571.7,,-9.2
Company_588,Energy,Africa,2022,12462.7,23.5,44650.2,46.4,49.1,48.8,41.3,10670818.5,3201245.6,106708185.1,,5.7
Company_588,Energy,Africa,2023,13116.2,28,54479.4,47.5,49.1,49.9,43.5,11234610.3,3370383.1,112346103.4,,5.2
Company_588,Energy,Africa,2024,13587.5,31.5,39295.3,50.1,52.5,51.7,46.2,11310866.6,3393260,113108666.2,,3.6
Company_588,Energy,Africa,2025,15231.5,28.6,56754.9,50.2,50.4,52.6,47.5,12905333.1,3871599.9,129053330.7,,12.1
Company_589,Finance,North America,2015,2754.3,6.9,1769.8,70.4,63.9,64.1,83.3,41478,20739,103695,,4.33
Company_589,Finance,North America,2016,2848.9,6.4,2985.2,71.7,66,62.8,86.2,42060.8,21030.4,105151.9,,3.4
Company_589,Finance,North America,2017,2865.4,11,6170,72.8,68.6,62.6,87.2,41249.9,20625,103124.8,,0.6
Company_589,Finance,North America,2018,3234.8,10.4,5363.5,74.4,70.8,61.9,90.6,45552.3,22776.2,113880.8,,12.9
Company_589,Finance,North America,2019,3451.2,9.1,5243.5,77.3,76.3,62.2,93.3,45974.6,22987.3,114936.4,,6.7
Company_589,Finance,North America,2020,3634.8,8.3,2730.4,76.1,78.4,58.8,91.2,47353.4,23676.7,118383.5,,5.3
Company_589,Finance,North America,2021,3594.9,5.3,2938.5,77.5,77.7,61.6,93.1,47162.4,23581.2,117906.1,,-1.1
Company_589,Finance,North America,2022,3871.6,2.9,1477.6,78.1,78.3,58,98,50463.5,25231.7,126158.7,,7.7
